benchmark,analysis,tool,class,TP,FP,FN,TN,Total,sensitivity,specificity,precision,f1
UK_benchmark,serotype_exact,PneumoKITy,6D,0,0,2,1850,2,0,1,NA,NA
UK_benchmark,serotype_exact,PneumoKITy,7A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,PneumoKITy,7B,0,0,3,1849,3,0,1,NA,NA
UK_benchmark,serotype_exact,PneumoKITy,7C,10,0,0,1842,10,1,1,1,1
UK_benchmark,serotype_exact,PneumoKITy,7F,0,0,43,1809,43,0,1,NA,NA
UK_benchmark,serotype_exact,PneumoKITy,8,72,0,0,1780,72,1,1,1,1
UK_benchmark,serotype_exact,PneumoKITy,9,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,PneumoKITy,9L,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,PneumoKITy,9N,0,0,43,1809,43,0,1,NA,NA
UK_benchmark,serotype_exact,PneumoKITy,9V,0,0,47,1805,47,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,1,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,10A,41,0,1,1810,42,0.9761904761904762,1,1,0.9879518072289156
UK_benchmark,serotype_exact,Pneumo-Typer,10B,6,1,0,1845,6,1,0.9994582881906826,0.8571428571428571,0.923076923076923
UK_benchmark,serotype_exact,Pneumo-Typer,10F,10,0,1,1841,11,0.9090909090909091,1,1,0.9523809523809523
UK_benchmark,serotype_exact,Pneumo-Typer,11A,48,0,0,1804,48,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,11B,1,0,1,1850,2,0.5,1,1,0.6666666666666666
UK_benchmark,serotype_exact,Pneumo-Typer,12A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,12B,0,1,10,1841,10,0,0.999457111834962,0,NA
UK_benchmark,serotype_exact,Pneumo-Typer,12F,50,10,0,1792,50,1,0.9944506104328524,0.8333333333333334,0.9090909090909091
UK_benchmark,serotype_exact,Pneumo-Typer,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,14,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,15A,200,1,0,1651,200,1,0.9993946731234867,0.9950248756218906,0.9975062344139651
UK_benchmark,serotype_exact,Pneumo-Typer,15B,27,0,16,1809,43,0.627906976744186,1,1,0.7714285714285715
UK_benchmark,serotype_exact,Pneumo-Typer,15C,3,7,14,1828,17,0.17647058823529413,0.9961852861035423,0.3,0.22222222222222224
UK_benchmark,serotype_exact,Pneumo-Typer,16F,25,0,0,1827,25,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,17F,41,0,0,1811,41,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,18A,6,1,0,1845,6,1,0.9994582881906826,0.8571428571428571,0.923076923076923
UK_benchmark,serotype_exact,Pneumo-Typer,18B,3,1,0,1848,3,1,0.9994591671173607,0.75,0.8571428571428571
UK_benchmark,serotype_exact,Pneumo-Typer,18C,37,0,2,1813,39,0.9487179487179487,1,1,0.9736842105263158
UK_benchmark,serotype_exact,Pneumo-Typer,18F,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,19A,244,0,2,1606,246,0.991869918699187,1,1,0.9959183673469388
UK_benchmark,serotype_exact,Pneumo-Typer,19F,42,0,0,1810,42,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,2,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,20,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,21,19,0,0,1833,19,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,22A,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,22F,47,0,0,1805,47,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,23A,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,23B,40,2,0,1810,40,1,0.9988962472406181,0.9523809523809523,0.975609756097561
UK_benchmark,serotype_exact,Pneumo-Typer,23F,27,0,2,1823,29,0.9310344827586207,1,1,0.9642857142857143
UK_benchmark,serotype_exact,Pneumo-Typer,24,0,0,4,1848,4,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,24B,5,29,0,1818,5,1,0.9842988630211154,0.14705882352941177,0.25641025641025644
UK_benchmark,serotype_exact,Pneumo-Typer,24F,0,0,25,1827,25,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,25F,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,28A,7,0,0,1845,7,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serotype_exact,Pneumo-Typer,3,46,0,0,1806,46,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,31,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,33,0,0,2,1850,2,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,33B,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,33C,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,33F,47,2,0,1803,47,1,0.9988919667590028,0.9591836734693877,0.9791666666666666
UK_benchmark,serotype_exact,Pneumo-Typer,34,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,35A,4,0,1,1847,5,0.8,1,1,0.888888888888889
UK_benchmark,serotype_exact,Pneumo-Typer,35B,43,1,5,1803,48,0.8958333333333334,0.9994456762749445,0.9772727272727273,0.9347826086956522
UK_benchmark,serotype_exact,Pneumo-Typer,35C,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,35F,22,0,0,1830,22,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,36,4,0,0,1848,4,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,38,20,0,0,1832,20,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,4,44,0,0,1808,44,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,41A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,5,12,0,0,1840,12,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,6A,41,0,0,1811,41,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,6B,37,0,0,1815,37,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,6C,23,1,1,1827,24,0.9583333333333334,0.99945295404814,0.9583333333333334,0.9583333333333334
UK_benchmark,serotype_exact,Pneumo-Typer,6D,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,7A,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,7B,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,7C,10,0,0,1842,10,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,7F,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,8,72,0,0,1780,72,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,9,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,Pneumo-Typer,9L,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,9N,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_exact,Pneumo-Typer,9V,43,0,4,1805,47,0.9148936170212766,1,1,0.9555555555555556
UK_benchmark,serotype_exact,SeroBA,1,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,10A,41,0,1,1810,42,0.9761904761904762,1,1,0.9879518072289156
UK_benchmark,serotype_exact,SeroBA,10B,6,1,0,1845,6,1,0.9994582881906826,0.8571428571428571,0.923076923076923
UK_benchmark,serotype_exact,SeroBA,10F,10,0,1,1841,11,0.9090909090909091,1,1,0.9523809523809523
UK_benchmark,serotype_exact,SeroBA,11A,44,0,4,1804,48,0.9166666666666666,1,1,0.9565217391304348
UK_benchmark,serotype_exact,SeroBA,11B,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,12A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,12B,0,0,10,1842,10,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,12F,50,10,0,1792,50,1,0.9944506104328524,0.8333333333333334,0.9090909090909091
UK_benchmark,serotype_exact,SeroBA,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,14,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,15A,200,1,0,1651,200,1,0.9993946731234867,0.9950248756218906,0.9975062344139651
UK_benchmark,serotype_exact,SeroBA,15B,30,4,13,1805,43,0.6976744186046512,0.9977888336097291,0.8823529411764706,0.7792207792207793
UK_benchmark,serotype_exact,SeroBA,15C,12,13,5,1822,17,0.7058823529411765,0.9929155313351499,0.48,0.5714285714285713
UK_benchmark,serotype_exact,SeroBA,16F,25,0,0,1827,25,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,17F,41,0,0,1811,41,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,18A,5,0,1,1846,6,0.8333333333333334,1,1,0.9090909090909091
UK_benchmark,serotype_exact,SeroBA,18B,3,1,0,1848,3,1,0.9994591671173607,0.75,0.8571428571428571
UK_benchmark,serotype_exact,SeroBA,18C,38,1,1,1812,39,0.9743589743589743,0.9994484280198566,0.9743589743589743,0.9743589743589743
UK_benchmark,serotype_exact,SeroBA,18F,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,19A,244,0,2,1606,246,0.991869918699187,1,1,0.9959183673469388
UK_benchmark,serotype_exact,SeroBA,19F,42,0,0,1810,42,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,2,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,20,0,0,40,1812,40,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,21,19,0,0,1833,19,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,22A,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,22F,47,0,0,1805,47,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,23A,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,23B,40,2,0,1810,40,1,0.9988962472406181,0.9523809523809523,0.975609756097561
UK_benchmark,serotype_exact,SeroBA,23F,27,0,2,1823,29,0.9310344827586207,1,1,0.9642857142857143
UK_benchmark,serotype_exact,SeroBA,24,0,0,4,1848,4,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,24B,0,0,5,1847,5,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,24F,0,0,25,1827,25,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,25F,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,28A,7,0,0,1845,7,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serotype_exact,SeroBA,3,46,0,0,1806,46,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,31,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,33,0,0,2,1850,2,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,33B,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,33C,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,33F,40,0,7,1805,47,0.851063829787234,1,1,0.9195402298850576
UK_benchmark,serotype_exact,SeroBA,34,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,35A,4,0,1,1847,5,0.8,1,1,0.888888888888889
UK_benchmark,serotype_exact,SeroBA,35B,43,1,5,1803,48,0.8958333333333334,0.9994456762749445,0.9772727272727273,0.9347826086956522
UK_benchmark,serotype_exact,SeroBA,35C,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,35F,22,0,0,1830,22,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,36,0,0,4,1848,4,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,38,20,0,0,1832,20,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,4,44,0,0,1808,44,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,41A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,5,12,0,0,1840,12,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,6A,41,0,0,1811,41,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,6B,37,0,0,1815,37,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,6C,24,1,0,1827,24,1,0.99945295404814,0.96,0.9795918367346939
UK_benchmark,serotype_exact,SeroBA,6D,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,7A,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,7B,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,7C,10,0,0,1842,10,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,7F,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,8,72,0,0,1780,72,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,9,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroBA,9L,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,9N,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_exact,SeroBA,9V,45,1,2,1804,47,0.9574468085106383,0.9994459833795014,0.9782608695652174,0.967741935483871
UK_benchmark,serotype_exact,SeroCall,1,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,10A,41,0,1,1810,42,0.9761904761904762,1,1,0.9879518072289156
UK_benchmark,serotype_exact,SeroCall,10B,6,2,0,1844,6,1,0.9989165763813651,0.75,0.8571428571428571
UK_benchmark,serotype_exact,SeroCall,10F,10,0,1,1841,11,0.9090909090909091,1,1,0.9523809523809523
UK_benchmark,serotype_exact,SeroCall,11A,46,0,2,1804,48,0.9583333333333334,1,1,0.9787234042553191
UK_benchmark,serotype_exact,SeroCall,11B,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,12A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,12B,0,0,10,1842,10,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,12F,50,10,0,1792,50,1,0.9944506104328524,0.8333333333333334,0.9090909090909091
UK_benchmark,serotype_exact,SeroCall,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,14,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,15A,200,1,0,1651,200,1,0.9993946731234867,0.9950248756218906,0.9975062344139651
UK_benchmark,serotype_exact,SeroCall,15B,0,0,43,1809,43,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,15C,0,0,17,1835,17,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,16F,25,0,0,1827,25,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,17F,41,0,0,1811,41,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,18A,6,1,0,1845,6,1,0.9994582881906826,0.8571428571428571,0.923076923076923
UK_benchmark,serotype_exact,SeroCall,18B,0,6,3,1843,3,0,0.9967550027041644,0,NA
UK_benchmark,serotype_exact,SeroCall,18C,32,3,7,1810,39,0.8205128205128205,0.9983452840595698,0.9142857142857143,0.8648648648648648
UK_benchmark,serotype_exact,SeroCall,18F,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,19A,244,0,2,1606,246,0.991869918699187,1,1,0.9959183673469388
UK_benchmark,serotype_exact,SeroCall,19F,42,0,0,1810,42,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,2,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,20,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,21,19,0,0,1833,19,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,22A,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,22F,47,0,0,1805,47,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,23A,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,23B,24,2,16,1810,40,0.6,0.9988962472406181,0.9230769230769231,0.7272727272727274
UK_benchmark,serotype_exact,SeroCall,23F,27,0,2,1823,29,0.9310344827586207,1,1,0.9642857142857143
UK_benchmark,serotype_exact,SeroCall,24,0,0,4,1848,4,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,24B,0,0,5,1847,5,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,24F,0,0,25,1827,25,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,25F,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,28A,7,0,0,1845,7,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serotype_exact,SeroCall,3,46,0,0,1806,46,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,31,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,33,0,0,2,1850,2,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,33B,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,33C,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,33F,31,1,16,1804,47,0.6595744680851063,0.9994459833795014,0.96875,0.7848101265822784
UK_benchmark,serotype_exact,SeroCall,34,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,35A,4,0,1,1847,5,0.8,1,1,0.888888888888889
UK_benchmark,serotype_exact,SeroCall,35B,48,2,0,1802,48,1,0.9988913525498891,0.96,0.9795918367346939
UK_benchmark,serotype_exact,SeroCall,35C,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,35F,22,0,0,1830,22,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,36,4,0,0,1848,4,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,38,20,0,0,1832,20,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,4,44,0,0,1808,44,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,41A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,5,12,0,0,1840,12,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,6A,39,0,2,1811,41,0.9512195121951219,1,1,0.975
UK_benchmark,serotype_exact,SeroCall,6B,15,0,22,1815,37,0.40540540540540543,1,1,0.5769230769230769
UK_benchmark,serotype_exact,SeroCall,6C,24,1,0,1827,24,1,0.99945295404814,0.96,0.9795918367346939
UK_benchmark,serotype_exact,SeroCall,6D,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,7A,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,7B,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,7C,10,0,0,1842,10,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,7F,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,8,72,0,0,1780,72,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,9,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_exact,SeroCall,9L,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,9N,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_exact,SeroCall,9V,42,1,5,1804,47,0.8936170212765957,0.9994459833795014,0.9767441860465116,0.9333333333333332
UK_benchmark,serotype_within,ALLCAPS,1,961,8,11,872,972,0.9886831275720165,0.990909090909091,0.9917440660474717,0.9902112313240597
UK_benchmark,serotype_within,ALLCAPS,10A,41,2,1,1808,42,0.9761904761904762,0.9988950276243094,0.9534883720930233,0.9647058823529412
UK_benchmark,serotype_within,ALLCAPS,10B,6,1,0,1845,6,1,0.9994582881906826,0.8571428571428571,0.923076923076923
UK_benchmark,serotype_within,ALLCAPS,10F,10,0,1,1841,11,0.9090909090909091,1,1,0.9523809523809523
UK_benchmark,serotype_within,ALLCAPS,11A,46,0,2,1804,48,0.9583333333333334,1,1,0.9787234042553191
UK_benchmark,serotype_within,ALLCAPS,11B,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,12A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,ALLCAPS,12B,0,0,10,1842,10,0,1,NA,NA
UK_benchmark,serotype_within,ALLCAPS,12F,50,13,0,1789,50,1,0.9927857935627081,0.7936507936507936,0.8849557522123894
UK_benchmark,serotype_within,ALLCAPS,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,14,39,0,1,1812,40,0.975,1,1,0.9873417721518987
UK_benchmark,serotype_within,ALLCAPS,15A,200,5,0,1647,200,1,0.9969733656174334,0.975609756097561,0.9876543209876543
UK_benchmark,serotype_within,ALLCAPS,15B,31,7,12,1802,43,0.7209302325581395,0.996130458817026,0.8157894736842105,0.765432098765432
UK_benchmark,serotype_within,ALLCAPS,15C,7,6,10,1829,17,0.4117647058823529,0.9967302452316076,0.5384615384615384,0.4666666666666667
UK_benchmark,serotype_within,ALLCAPS,16F,25,0,0,1827,25,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,17F,40,0,1,1811,41,0.975609756097561,1,1,0.9876543209876543
UK_benchmark,serotype_within,ALLCAPS,18A,5,0,1,1846,6,0.8333333333333334,1,1,0.9090909090909091
UK_benchmark,serotype_within,ALLCAPS,18B,0,0,3,1849,3,0,1,NA,NA
UK_benchmark,serotype_within,ALLCAPS,18C,39,6,0,1807,39,1,0.9966905681191396,0.8666666666666667,0.9285714285714286
UK_benchmark,serotype_within,ALLCAPS,18F,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,19A,243,0,3,1606,246,0.9878048780487805,1,1,0.9938650306748467
UK_benchmark,serotype_within,ALLCAPS,19F,41,4,1,1806,42,0.9761904761904762,0.9977900552486187,0.9111111111111111,0.9425287356321839
UK_benchmark,serotype_within,ALLCAPS,2,331,4,6,1511,337,0.9821958456973294,0.9973597359735974,0.9880597014925373,0.9851190476190477
UK_benchmark,serotype_within,ALLCAPS,20,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,21,18,0,1,1833,19,0.9473684210526315,1,1,0.972972972972973
UK_benchmark,serotype_within,ALLCAPS,22A,0,0,2,1850,2,0,1,NA,NA
UK_benchmark,serotype_within,ALLCAPS,22F,47,2,0,1803,47,1,0.9988919667590028,0.9591836734693877,0.9791666666666666
UK_benchmark,serotype_within,ALLCAPS,23A,24,1,0,1827,24,1,0.99945295404814,0.96,0.9795918367346939
UK_benchmark,serotype_within,ALLCAPS,23B,40,2,0,1810,40,1,0.9988962472406181,0.9523809523809523,0.975609756097561
UK_benchmark,serotype_within,ALLCAPS,23F,26,0,3,1823,29,0.896551724137931,1,1,0.9454545454545454
UK_benchmark,serotype_within,ALLCAPS,24,33,1,1,1817,34,0.9705882352941176,0.9994499449944995,0.9705882352941176,0.9705882352941176
UK_benchmark,serotype_within,ALLCAPS,24B,0,0,5,1847,5,0,1,NA,NA
UK_benchmark,serotype_within,ALLCAPS,24F,19,10,6,1817,25,0.76,0.9945265462506842,0.6551724137931034,0.7037037037037037
UK_benchmark,serotype_within,ALLCAPS,25F,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,ALLCAPS,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,28A,7,0,0,1845,7,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serotype_within,ALLCAPS,3,365,5,2,1480,367,0.9945504087193461,0.9966329966329966,0.9864864864864865,0.9905020352781547
UK_benchmark,serotype_within,ALLCAPS,31,23,2,0,1827,23,1,0.9989065062875888,0.92,0.9583333333333334
UK_benchmark,serotype_within,ALLCAPS,33,51,0,0,1801,51,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,33B,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,33C,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,33F,47,2,0,1803,47,1,0.9988919667590028,0.9591836734693877,0.9791666666666666
UK_benchmark,serotype_within,ALLCAPS,34,22,1,2,1827,24,0.9166666666666666,0.99945295404814,0.9565217391304348,0.9361702127659574
UK_benchmark,serotype_within,ALLCAPS,35A,4,0,1,1847,5,0.8,1,1,0.888888888888889
UK_benchmark,serotype_within,ALLCAPS,35B,48,2,0,1802,48,1,0.9988913525498891,0.96,0.9795918367346939
UK_benchmark,serotype_within,ALLCAPS,35C,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,35F,22,0,0,1830,22,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,36,4,0,0,1848,4,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,38,20,1,0,1831,20,1,0.9994541484716157,0.9523809523809523,0.975609756097561
UK_benchmark,serotype_within,ALLCAPS,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,4,143,5,5,1699,148,0.9662162162162162,0.9970657276995305,0.9662162162162162,0.9662162162162162
UK_benchmark,serotype_within,ALLCAPS,41A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,ALLCAPS,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serotype_within,ALLCAPS,5,345,2,4,1501,349,0.9885386819484241,0.9986693280106453,0.9942363112391931,0.9913793103448276
UK_benchmark,serotype_within,ALLCAPS,6A,35,1,6,1810,41,0.8536585365853658,0.9994478188845941,0.9722222222222222,0.9090909090909091
UK_benchmark,serotype_within,ALLCAPS,6B,36,5,1,1810,37,0.972972972972973,0.9972451790633609,0.8780487804878049,0.923076923076923
